Timestamp,Value,Type
12:45:17 AM.520,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.616,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.616,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.712,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.712,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.792,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.792,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.890,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.890,"Soil Moisture: 52.00 %\r\n",received
12:45:17 AM.984,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:17 AM.984,"Soil Moisture: 52.00 %\r\n",received
12:45:18 AM.80,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.80,"Soil Moisture: 52.00 %\r\n",received
12:45:18 AM.160,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.160,"Soil Moisture: 52.00 %\r\n",received
12:45:18 AM.256,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.256,"Soil Moisture: 52.00 %\r\n",received
12:45:18 AM.352,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.352,"Soil Moisture: 52.00 %\r\n",received
12:45:18 AM.448,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.448,"Soil Moisture: 52.00 %\r\n",received
12:45:18 AM.560,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.560,"Soil Moisture: 52.00 %\r\n",received
12:45:18 AM.656,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.656,"Soil Moisture: 52.00 %\r\n",received
12:45:18 AM.736,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.736,"Soil Moisture: 51.00 %\r\n",received
12:45:18 AM.850,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.850,"Soil Moisture: 52.00 %\r\n",received
12:45:18 AM.945,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:18 AM.945,"Soil Moisture: 52.00 %\r\n",received
12:45:19 AM.41,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.41,"Soil Moisture: 52.00 %\r\n",received
12:45:19 AM.137,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.137,"Soil Moisture: 52.00 %\r\n",received
12:45:19 AM.233,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.233,"Soil Moisture: 51.00 %\r\n",received
12:45:19 AM.314,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.314,"Soil Moisture: 52.00 %\r\n",received
12:45:19 AM.426,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.426,"Soil Moisture: 52.00 %\r\n",received
12:45:19 AM.521,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.521,"Soil Moisture: 51.00 %\r\n",received
12:45:19 AM.617,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.617,"Soil Moisture: 52.00 %\r\n",received
12:45:19 AM.713,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.713,"Soil Moisture: 51.00 %\r\n",received
12:45:19 AM.793,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.793,"Soil Moisture: 51.00 %\r\n",received
12:45:19 AM.888,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.888,"Soil Moisture: 52.00 %\r\n",received
12:45:19 AM.984,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:19 AM.984,"Soil Moisture: 51.00 %\r\n",received
12:45:20 AM.98,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.98,"Soil Moisture: 52.00 %\r\n",received
12:45:20 AM.193,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.193,"Soil Moisture: 51.00 %\r\n",received
12:45:20 AM.273,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.273,"Soil Moisture: 51.00 %\r\n",received
12:45:20 AM.369,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.369,"Soil Moisture: 51.00 %\r\n",received
12:45:20 AM.464,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.464,"Soil Moisture: 51.00 %\r\n",received
12:45:20 AM.577,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.577,"Soil Moisture: 51.00 %\r\n",received
12:45:20 AM.673,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.673,"Soil Moisture: 52.00 %\r\n",received
12:45:20 AM.785,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.785,"Soil Moisture: 52.00 %\r\n",received
12:45:20 AM.882,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.882,"Soil Moisture: 52.00 %\r\n",received
12:45:20 AM.960,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:20 AM.960,"Soil Moisture: 52.00 %\r\n",received
12:45:21 AM.57,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.57,"Soil Moisture: 51.00 %\r\n",received
12:45:21 AM.153,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.153,"Soil Moisture: 51.00 %\r\n",received
12:45:21 AM.248,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.248,"Soil Moisture: 51.00 %\r\n",received
12:45:21 AM.361,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.361,"Soil Moisture: 52.00 %\r\n",received
12:45:21 AM.441,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.441,"Soil Moisture: 51.00 %\r\n",received
12:45:21 AM.537,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.537,"Soil Moisture: 51.00 %\r\n",received
12:45:21 AM.634,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.634,"Soil Moisture: 51.00 %\r\n",received
12:45:21 AM.728,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.728,"Soil Moisture: 51.00 %\r\n",received
12:45:21 AM.809,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.809,"Soil Moisture: 51.00 %\r\n",received
12:45:21 AM.922,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:21 AM.922,"Soil Moisture: 52.00 %\r\n",received
12:45:22 AM.33,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.33,"Soil Moisture: 52.00 %\r\n",received
12:45:22 AM.129,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.129,"Soil Moisture: 51.00 %\r\n",received
12:45:22 AM.208,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.208,"Soil Moisture: 51.00 %\r\n",received
12:45:22 AM.306,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.306,"Soil Moisture: 51.00 %\r\n",received
12:45:22 AM.401,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.401,"Soil Moisture: 51.00 %\r\n",received
12:45:22 AM.498,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.498,"Soil Moisture: 51.00 %\r\n",received
12:45:22 AM.624,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.624,"Soil Moisture: 52.00 %\r\n",received
12:45:22 AM.721,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.721,"Soil Moisture: 51.00 %\r\n",received
12:45:22 AM.817,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.817,"Soil Moisture: 51.00 %\r\n",received
12:45:22 AM.897,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.897,"Soil Moisture: 51.00 %\r\n",received
12:45:22 AM.992,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:22 AM.992,"Soil Moisture: 51.00 %\r\n",received
12:45:23 AM.90,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.90,"Soil Moisture: 51.00 %\r\n",received
12:45:23 AM.185,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.185,"Soil Moisture: 51.00 %\r\n",received
12:45:23 AM.264,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.264,"Soil Moisture: 51.00 %\r\n",received
12:45:23 AM.361,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.361,"Soil Moisture: 51.00 %\r\n",received
12:45:23 AM.456,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.456,"Soil Moisture: 52.00 %\r\n",received
12:45:23 AM.568,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.568,"Soil Moisture: 52.00 %\r\n",received
12:45:23 AM.664,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.664,"Soil Moisture: 51.00 %\r\n",received
12:45:23 AM.745,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.745,"Soil Moisture: 51.00 %\r\n",received
12:45:23 AM.841,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.841,"Soil Moisture: 51.00 %\r\n",received
12:45:23 AM.936,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:23 AM.936,"Soil Moisture: 51.00 %\r\n",received
12:45:24 AM.33,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.33,"Soil Moisture: 51.00 %\r\n",received
12:45:24 AM.146,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.146,"Soil Moisture: 52.00 %\r\n",received
12:45:24 AM.225,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.225,"Soil Moisture: 53.00 %\r\n",received
12:45:24 AM.320,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.320,"Soil Moisture: 51.00 %\r\n",received
12:45:24 AM.418,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.418,"Soil Moisture: 51.00 %\r\n",received
12:45:24 AM.512,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.512,"Soil Moisture: 51.00 %\r\n",received
12:45:24 AM.625,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.625,"Soil Moisture: 50.00 %\r\n",received
12:45:24 AM.737,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.737,"Soil Moisture: 51.00 %\r\n",received
12:45:24 AM.833,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.833,"Soil Moisture: 51.00 %\r\n",received
12:45:24 AM.930,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:24 AM.930,"Soil Moisture: 47.00 %\r\n",received
12:45:25 AM.11,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.11,"Soil Moisture: 46.00 %\r\n",received
12:45:25 AM.105,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.105,"Soil Moisture: 45.00 %\r\n",received
12:45:25 AM.201,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.201,"Soil Moisture: 42.00 %\r\n",received
12:45:25 AM.313,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.313,"Soil Moisture: 42.00 %\r\n",received
12:45:25 AM.410,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.410,"Soil Moisture: 51.00 %\r\n",received
12:45:25 AM.489,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.489,"Soil Moisture: 49.00 %\r\n",received
12:45:25 AM.586,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.586,"Soil Moisture: 48.00 %\r\n",received
12:45:25 AM.680,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.680,"Soil Moisture: 51.00 %\r\n",received
12:45:25 AM.777,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.777,"Soil Moisture: 51.00 %\r\n",received
12:45:25 AM.889,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.889,"Soil Moisture: 48.00 %\r\n",received
12:45:25 AM.968,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:25 AM.968,"Soil Moisture: 50.00 %\r\n",received
12:45:26 AM.65,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.65,"Soil Moisture: 47.00 %\r\n",received
12:45:26 AM.161,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.161,"Soil Moisture: 44.00 %\r\n",received
12:45:26 AM.241,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.241,"Soil Moisture: 42.00 %\r\n",received
12:45:26 AM.337,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.337,"Soil Moisture: 38.00 %\r\n",received
12:45:26 AM.448,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.448,"Soil Moisture: 34.00 %\r\n",received
12:45:26 AM.545,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.545,"Soil Moisture: 35.00 %\r\n",received
12:45:26 AM.658,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.658,"Soil Moisture: 32.00 %\r\n",received
12:45:26 AM.770,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.770,"Soil Moisture: 29.00 %\r\n",received
12:45:26 AM.864,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.864,"Soil Moisture: 27.00 %\r\n",received
12:45:26 AM.976,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:26 AM.976,"Soil Moisture: 26.00 %\r\n",received
12:45:27 AM.73,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.73,"Soil Moisture: 25.00 %\r\n",received
12:45:27 AM.153,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.153,"Soil Moisture: 24.00 %\r\n",received
12:45:27 AM.249,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.249,"Soil Moisture: 24.00 %\r\n",received
12:45:27 AM.345,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.345,"Soil Moisture: 23.00 %\r\n",received
12:45:27 AM.441,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.441,"Soil Moisture: 23.00 %\r\n",received
12:45:27 AM.553,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.553,"Soil Moisture: 24.00 %\r\n",received
12:45:27 AM.632,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.632,"Soil Moisture: 24.00 %\r\n",received
12:45:27 AM.730,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.730,"Soil Moisture: 24.00 %\r\n",received
12:45:27 AM.825,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.825,"Soil Moisture: 24.00 %\r\n",received
12:45:27 AM.921,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:27 AM.921,"Soil Moisture: 24.00 %\r\n",received
12:45:28 AM.0,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.0,"Soil Moisture: 24.00 %\r\n",received
12:45:28 AM.113,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.113,"Soil Moisture: 23.00 %\r\n",received
12:45:28 AM.209,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.209,"Soil Moisture: 24.00 %\r\n",received
12:45:28 AM.305,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.305,"Soil Moisture: 23.00 %\r\n",received
12:45:28 AM.401,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.401,"Soil Moisture: 24.00 %\r\n",received
12:45:28 AM.480,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.480,"Soil Moisture: 23.00 %\r\n",received
12:45:28 AM.577,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.577,"Soil Moisture: 23.00 %\r\n",received
12:45:28 AM.721,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.721,"Soil Moisture: 24.00 %\r\n",received
12:45:28 AM.823,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.823,"Soil Moisture: 23.00 %\r\n",received
12:45:28 AM.913,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:28 AM.913,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.9,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.9,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.106,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.106,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.201,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.201,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.281,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.281,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.377,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.377,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.473,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.473,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.568,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.568,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.648,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.648,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.745,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.745,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.842,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.842,"Soil Moisture: 23.00 %\r\n",received
12:45:29 AM.937,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:29 AM.937,"Soil Moisture: 22.00 %\r\n",received
12:45:30 AM.50,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.50,"Soil Moisture: 22.00 %\r\n",received
12:45:30 AM.129,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.129,"Soil Moisture: 22.00 %\r\n",received
12:45:30 AM.225,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.225,"Soil Moisture: 21.00 %\r\n",received
12:45:30 AM.321,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.321,"Soil Moisture: 21.00 %\r\n",received
12:45:30 AM.418,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.418,"Soil Moisture: 21.00 %\r\n",received
12:45:30 AM.497,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.497,"Soil Moisture: 21.00 %\r\n",received
12:45:30 AM.609,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.609,"Soil Moisture: 21.00 %\r\n",received
12:45:30 AM.737,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.737,"Soil Moisture: 21.00 %\r\n",received
12:45:30 AM.833,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.833,"Soil Moisture: 21.00 %\r\n",received
12:45:30 AM.928,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:30 AM.928,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.25,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.25,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.120,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.120,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.201,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.201,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.297,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.297,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.392,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.392,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.489,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.489,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.568,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.568,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.665,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.665,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.760,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.760,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.856,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.856,"Soil Moisture: 21.00 %\r\n",received
12:45:31 AM.952,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:31 AM.952,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.33,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.33,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.129,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.129,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.225,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.225,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.322,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.322,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.401,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.401,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.497,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.497,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.594,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.594,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.689,"Temperature: 24.30 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.689,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.801,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.801,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.914,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.914,"Soil Moisture: 21.00 %\r\n",received
12:45:32 AM.992,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:32 AM.992,"Soil Moisture: 21.00 %\r\n",received
12:45:33 AM.89,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.89,"Soil Moisture: 22.00 %\r\n",received
12:45:33 AM.202,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.202,"Soil Moisture: 23.00 %\r\n",received
12:45:33 AM.297,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.297,"Soil Moisture: 23.00 %\r\n",received
12:45:33 AM.393,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.393,"Soil Moisture: 23.00 %\r\n",received
12:45:33 AM.472,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.472,"Soil Moisture: 23.00 %\r\n",received
12:45:33 AM.569,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.569,"Soil Moisture: 23.00 %\r\n",received
12:45:33 AM.665,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.665,"Soil Moisture: 23.00 %\r\n",received
12:45:33 AM.778,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.778,"Soil Moisture: 24.00 %\r\n",received
12:45:33 AM.874,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.874,"Soil Moisture: 24.00 %\r\n",received
12:45:33 AM.953,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:33 AM.953,"Soil Moisture: 24.00 %\r\n",received
12:45:34 AM.49,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.49,"Soil Moisture: 24.00 %\r\n",received
12:45:34 AM.146,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.146,"Soil Moisture: 24.00 %\r\n",received
12:45:34 AM.240,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.240,"Soil Moisture: 24.00 %\r\n",received
12:45:34 AM.354,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.354,"Soil Moisture: 24.00 %\r\n",received
12:45:34 AM.432,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.432,"Soil Moisture: 24.00 %\r\n",received
12:45:34 AM.529,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.529,"Soil Moisture: 25.00 %\r\n",received
12:45:34 AM.624,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.624,"Soil Moisture: 25.00 %\r\n",received
12:45:34 AM.721,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.721,"Soil Moisture: 25.00 %\r\n",received
12:45:34 AM.834,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.834,"Soil Moisture: 25.00 %\r\n",received
12:45:34 AM.945,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:34 AM.945,"Soil Moisture: 27.00 %\r\n",received
12:45:35 AM.41,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:35 AM.41,"Soil Moisture: 27.00 %\r\n",received
12:45:35 AM.133,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
12:45:35 AM.133,"Soil Moisture: 31.00 %\r\n",received
12:45:35 AM.217,"Temperature: 24.40 °C, Humidity: 24.00 %\r\n",received
